,5-FU,BORTEZOMIB,CYCLOPHOSPHAMIDE,DASATINIB,DEXAMETHASONE,DOXORUBICIN,ERLOTINIB,ETOPOSIDE,GEMCITABINE,LAPATINIB,METFORMIN,METHOTREXATE,MITOMYCINE,PACLITAXEL,SORAFENIB,SUNITINIB,TEMOZOLOMIDE,TOPOTECAN,ZOLINZA,RAMELTEON,GABAPENTIN,PRAMIPEXOLE,ALTRETAMINE,ZALCITABINE,CHLOROQUINE,ZILEUTON,ALISKIREN,NISOLDIPINE,ZAFIRLUKAST,BUSULFAN,CITALOPRAM,CHLORPHENESIN,DOPAMINE,DEXTROMETHORPHAN,DUTASTERIDE,FOMEPIZOLE,EZETIMIBE,TACROLIMUS,RUFINAMIDE,GUANFACINE,CINACALCET,ZALEPLON,TRIHEXYPHENIDYL,PROBUCOL,DIHYDROERGOTAMINE,TESTOLACTONE,DOXAPRAM,FOSCARNET,TRILOSTANE,CLOPIDOGREL,CILASTATIN,PROBENECID,PROGUANIL,METYROSINE,ALBENDAZOLE,TOPIRAMATE,ROSIGLITAZONE,VALPROIC ACID,DEXMEDETOMIDINE,TERAZOSIN,ABACAVIR,AMODIAQUINE,NOVOBIOCIN,THALIDOMIDE,TRIFLUPROMAZINE,ENTACAPONE,ATENOLOL,FOSFOMYCIN,TRANEXAMIC ACID,MECAMYLAMINE,CISAPRIDE,BUMETANIDE,PENTAMIDINE,LEVONORGESTREL,OSELTAMIVIR,RANOLAZINE,OLMESARTAN,4-AMINOSALICYLIC ACID,TRIOXSALEN,METRONIDAZOLE,EFAVIRENZ,THIABENDAZOLE,TRIAMTERENE,PRAZIQUANTEL,MILRINONE,SILDENAFIL,TOLAZOLINE,RISPERIDONE,PARGYLINE,ACETAZOLAMIDE,NALTREXONE,CARISOPRODOL,NATEGLINIDE,PROCARBAZINE,LOPERAMIDE,MERCAPTOPURINE,AMILORIDE,PRIMIDONE,MEMANTINE,RALTEGRAVIR,MEBENDAZOLE,PAZOPANIB,FLUMAZENIL,ATOVAQUONE,MARAVIROC,METHYCLOTHIAZIDE,ANASTROZOLE,A77 1726,FENOPROFEN,AZITHROMYCIN,IMIPRAMINE,ITRACONAZOLE,PHENSUXIMIDE,GALANTAMINE,BOSENTAN,TRIFLUOPERAZINE,PYRAZINAMIDE,AMOXAPINE,CLOFIBRATE,HYDRALAZINE,PENTOSTATIN,IBUTILIDE,CISATRACURIUM BESYLATE,LAMOTRIGINE,ISONIAZID,RILUZOLE,TRAZODONE,QUININE,APREPITANT,SUMATRIPTAN,ENOXACIN,RIFABUTIN,ISOSORBIDE DINITRATE,ZONISAMIDE,MIGLITOL,NIZATIDINE,ARIPIPRAZOLE,SITAGLIPTIN,PAROMOMYCIN,METAXALONE,CARBACHOL,PROPYLTHIOURACIL,CARMUSTINE,NABILONE,LUMEFANTRINE,GEFITINIB,SAXAGLIPTIN,PAMIDRONIC ACID,ETHAMBUTOL,METHYLERGONOVINE,DIPYRIDAMOLE,TETRACYCLINE,TINIDAZOLE,AMPRENAVIR,LIOTHYRONINE,ALLOPURINOL,MIGLUSTAT,TIAGABINE,TETRABENAZINE,PHENPROCOUMON,GANCICLOVIR,LACOSAMIDE,DICHLORPHENAMIDE,SERTRALINE,BACLOFEN,TAMOXIFEN,GUANADREL,LEFLUNOMIDE,DIETHYLCARBAMAZINE,ORLISTAT,MECLOFENAMIC ACID,IMATINIB,METHYLDOPA,BUSPIRONE,ARTEMETHER,FLUTAMIDE,NICLOSAMIDE,THIOTEPA,LANSOPRAZOLE,ISOPROTERENOL,ACETOHYDROXAMIC ACID,ACITRETIN,ELTROMBOPAG,CLOFARABINE,EPINEPHRINE,DISULFIRAM,CHLORAMBUCIL,MAPROTILINE,DIAZOXIDE,MITOTANE,MYCOPHENOLIC ACID,OXYPHENBUTAZONE,CHLORZOXAZONE,RIBAVIRIN,DOCETAXEL,PREDNISOLONE,HALOFANTRINE,AZACITIDINE,IRINOTECAN,MEFLOQUINE,DIGITOXIN,CYTARABINE,HYDROXYUREA,IMIQUIMOD,RALOXIFENE,CELECOXIB,TRETINOIN,LETROZOLE,LENALIDOMIDE,NILOTINIB,ANTIBIOTIC AD 32,BLEOMYCIN,URACIL MUSTARD,ZOLEDRONIC ACID,THIOGUANINE,METHOXSALEN,IFOSFAMIDE,PLICAMYCIN,ACTINOMYCIN D,PRALATREXATE,DEXRAZOXANE,EXEMESTANE,PIPOBROMAN,AMIFOSTINE,LOMUSTINE,CRIZOTINIB,AXITINIB,VEMURAFENIB,ABIRATERONE,CABAZITAXEL,VISMODEGIB,RUXOLITINIB,VANDETANIB,NSC256439,ACICLOVIR,ADEFOVIR DIPIVOXIL,AFATINIB (BIBW2992),AMFEBUTAMONE HCL,AMIDOPYRINE,AMINOPHYLLINE,AMOXICILLIN,ANTIPYRINE,APIXABAN,ASPIRIN,AVANAFIL,AZILSARTAN MEDOXOMIL,BENDROFLUMETHIAZIDE,BENZOCAINE,BENZOIC ACID,BETAMETHASONE,BETAXOLOL,BEXAROTENE,BEZAFIBRATE,BICALUTAMIDE,BIFONAZOLE,BIMATOPROST,BISACODYL,BOSUTINIB (SKI-606),BRINZOLAMIDE,BUDESONIDE,CABOZANTINIB,CALCIFEDIOL,CALCITRIOL,CALCIUM GLUCEPTATE,CANDESARTAN,CAPECITABINE,CAPTOPRIL,CARBAMAZEPINE,CARBIMAZOLE,CARFILZOMIB (PR-171),CARPROFEN,CARVEDILOL,CHENODEOXYCHOLIC ACID,CHLORAMPHENICOL,CHLORMEZANONE,CHLOROTHIAZIDE,CHLOROXINE,CHLORPROPAMIDE,CICLOPIROX,CIMETIDINE,CINOXACIN,CLADRIBINE,CLARITHROMYCIN,CLEVIDIPINE BUTYRATE,CLOBETASOL PROPIONATE,CLOFAZIMINE,CLOTRIMAZOLE,CORTISONE ACETATE,CYPROTERONE ACETATE,D-MANNITOL,DABIGATRAN ETEXILATE,DABRAFENIB (GSK2118436),DEFERASIROX,DESLORATADINE,DESONIDE,DESVENLAFAXINE,DIDANOSINE,DIETHYLSTILBESTROL,DIMETHYL FUMARATE,DOMPERIDONE,DROPERIDOL,DYDROGESTERONE,DYPHYLLINE,EMTRICITABINE,ENZALUTAMIDE (MDV3100),ESTRADIOL,ESTRIOL,ETHIONAMIDE,ETODOLAC,ETOFIBRATE,FAMCICLOVIR,FAMOTIDINE,FELODIPINE,FENOFIBRATE,FLOXURIDINE,FLUCONAZOLE,FLUDARABINE PHOSPHATE,FLUOCINONIDE,FORMESTANE,GEMFIBROZIL,GESTODENE,GLIMEPIRIDE,GLIPIZIDE,GLIQUIDONE,GLYBURIDE,GRISEOFULVIN,HALOPERIDOL,HESPERETIN,HYDROCHLOROTHIAZIDE,HYDROCORTISONE,IBUPROFEN,ILOPERIDONE,INDAPAMIDE,INDOMETHACIN,IRBESARTAN,ISOTRETINOIN,IVACAFTOR (VX-770),KETOROLAC,L-CARNITINE,L-THYROXINE,LAMIVUDINE,LINAGLIPTIN,LINEZOLID,LOPINAVIR,LORNOXICAM,LOVASTATIN,MEFENAMIC ACID,MELATONIN,MELOXICAM,MEROPENEM,METHAZOLAMIDE,METHYLPREDNISOLONE,MICONAZOLE,MIRABEGRON,MIRTAZAPINE,MOCLOBEMIDE (RO 111163),MYCOPHENOLATE MOFETIL,NABUMETONE,NALIDIXIC ACID,NEBIVOLOL,NEPAFENAC,NEVIRAPINE,NICOTINIC ACID,NIFEDIPINE,NIFLUMIC ACID,NILVADIPINE,NIMESULIDE,NIMODIPINE,NITRENDIPINE,NORETHINDRONE,OLANZAPINE,OMEPRAZOLE,OXAPROZIN,OXCARBAZEPINE,OXYTETRACYCLINE (TERRAMYCIN),PHENYLBUTAZONE,PHENYTOIN,PIRFENIDONE,PIROXICAM,POMALIDOMIDE,POTASSIUM IODIDE,PREDNISONE,PROGESTERONE,RALTITREXED,RANITIDINE,REGORAFENIB (BAY 73-4506),REPAGLINIDE,RESERPINE,RESVERATROL,RETAPAMULIN,RIFAXIMIN,RILPIVIRINE,RIMONABANT,RITONAVIR,RIVAROXABAN,ROFLUMILAST,SASAPYRINE,SIMVASTATIN,SOLIFENACIN SUCCINATE,SOTALOL,SPARFLOXACIN,STREPTOZOCIN,SULFAMERAZINE,SULFAMETHAZINE,SULFAMETHIZOLE,SULFAMETHOXAZOLE,SULFANILAMIDE,SULFAPYRIDINE,SULINDAC,SUPROFEN,TADALAFIL,TAZAROTENE,TELAPREVIR (VX-950),TELMISARTAN,TEMSIROLIMUS,TERBINAFINE,TICAGRELOR,TOFACITINIB,TOLBUTAMIDE,TOLNAFTATE,TORSEMIDE,TRAMETINIB (GSK1120212),TRANILAST,TRIFLURIDINE,TROPICAMIDE,VALSARTAN,VENLAFAXINE,VILDAGLIPTIN (LAF-237),VINCRISTINE,VITAMIN C,VOGLIBOSE,VORICONAZOLE,ZIDOVUDINE,ZOLMITRIPTAN,PONATINIB (AP24534),minocycline,trimetrexate,MELPHALAN,Trabectedin,amsacrine,bepridil,CANAGLIFLOZIN,SULFADOXINE,Prostaglandin E2,ADAPALENE,METOLAZONE,FLURBIPROFEN,Visudyne,5-hydroxy-L-tryptophan,proparacaine,benazepril,Cobimetinib,AZATHIOPRINE,mechlorethamine,LUCANTHONE,NITROXOLINE,TIGECYCLINE,PERHEXILINE,Alvimopan,FLUOCINOLONE ACETONIDE,FLUTICASONE PROPIONATE,digoxin,DROSPIRENONE,OXANDROLONE,tobramycin,NICOTINAMIDE (VITAMIN B3),Rifapentina,caffeine,TOLCAPONE,FLUBENDAZOLE,ketotifen,DAPTOMYCIN,Eplerenone,TENOXICAM,norfloxacin,LEVOFLOXACIN,meclizine,anagrelide,DOFETILIDE,NARATRIPTAN,Pefloxacin,FLUCYTOSINE,PYRIMETHAMINE,ofloxacin,lomefloxacin,econazole,FUROSEMIDE,alfuzosin,oxymetazoline,xylometazoline,tizanidine,AMINOGLUTETHIMIDE,methyltestosterone,Fesoterodine,bethanechol,NCGC00185736-01,mianserin,AMISULPRIDE,sulpiride,ethosuximide,ciprofloxacin,suramin,sulfasalazine,KETOPROFEN,nilutamide,PIOGLITAZONE,clomiphene,CILOSTAZOL,VERAPAMIL,flunarizine,Almotriptan,NAPROXEN,sulfaphenazole,SULFADIAZINE,Darunavir,Butoconazole,TIOCONAZOLE,dobutamine,NELARABINE,oxybutynin,METHOCARBAMOL,ticlopidine,fenoldopam,rivastigmine,prazosin,Fingolimod,prochlorperazine,9-CIS-RETINOIC ACID,Etonogestrel,Quinidine,Isradipine,Nicardipine,Fluspirilene,Moracizine,Disopyramide,Diltiazem,Primaquine,Doxycycline,Alendronate,Finasteride,Paroxetine,Lactulose,Testosterone propionate,Silver sulfadiazine,Estrone,Mifepristone,Quinacrine,Alprostadil,Pregabalin,Ximelagatran,Cholic acid
0,1.0,0.6272189349112426,0.46153846153846156,0.41420118343195267,0.3668639053254438,0.6094674556213018,0.28994082840236685,0.3727810650887574,0.3076923076923077,0.1893491124260355,0.24260355029585798,0.4556213017751479,0.1893491124260355,0.5621301775147929,0.2603550295857988,0.378698224852071,0.35502958579881655,0.30177514792899407,0.14792899408284024,0.05917159763313609,0.5502958579881657,0.5384615384615384,0.07692307692307693,0.3905325443786982,0.15384615384615385,0.14792899408284024,0.0,0.28994082840236685,0.20118343195266272,0.378698224852071,0.591715976331361,0.0,0.047337278106508875,0.07100591715976332,0.047337278106508875,0.1301775147928994,0.26627218934911245,0.5621301775147929,0.1952662721893491,0.20710059171597633,0.17159763313609466,0.3668639053254438,0.07692307692307693,0.0,0.28402366863905326,0.0650887573964497,0.07692307692307693,0.28994082840236685,0.0,0.3136094674556213,0.0,0.09467455621301775,0.08284023668639054,0.10059171597633136,0.08284023668639054,0.48520710059171596,0.14792899408284024,0.4556213017751479,0.20118343195266272,0.26627218934911245,0.25443786982248523,0.0,0.0,0.5384615384615384,0.0,0.40236686390532544,0.22485207100591717,0.13609467455621302,0.17159763313609466,0.05325443786982249,0.0,0.08284023668639054,0.33136094674556216,0.28402366863905326,0.22485207100591717,0.1834319526627219,0.28402366863905326,0.1301775147928994,0.0,0.4319526627218935,0.35502958579881655,0.13609467455621302,0.07100591715976332,0.13609467455621302,0.05325443786982249,0.4556213017751479,0.0,0.5680473372781065,0.0,0.16568047337278108,0.31952662721893493,0.07692307692307693,0.08875739644970414,0.33727810650887574,0.10059171597633136,0.1301775147928994,0.17751479289940827,0.09467455621301775,0.5207100591715976,0.2781065088757396,0.03550295857988166,0.2781065088757396,0.16568047337278108,0.0,0.3136094674556213,0.1242603550295858,0.31952662721893493,0.0,0.21301775147928995,0.3668639053254438,0.30177514792899407,0.33136094674556216,0.0,0.26627218934911245,0.34911242603550297,0.17751479289940827,0.11834319526627218,0.23076923076923078,0.0,0.2485207100591716,0.378698224852071,0.029585798816568046,0.08284023668639054,0.514792899408284,0.10650887573964497,0.46745562130177515,0.2958579881656805,0.28994082840236685,0.378698224852071,0.46153846153846156,0.0,0.1952662721893491,0.05325443786982249,0.40236686390532544,0.03550295857988166,0.20118343195266272,0.6094674556213018,0.20710059171597633,0.011834319526627219,0.07100591715976332,0.1242603550295858,0.1242603550295858,0.3609467455621302,0.28402366863905326,0.0,0.21893491124260356,0.1301775147928994,0.3431952662721893,0.17159763313609466,0.10059171597633136,0.26627218934911245,0.0,0.21893491124260356,0.11242603550295859,0.04142011834319527,0.39644970414201186,0.17159763313609466,0.4319526627218935,0.14792899408284024,0.0,0.47928994082840237,0.20710059171597633,0.11834319526627218,0.4437869822485207,0.3727810650887574,0.34911242603550297,0.0,0.3905325443786982,0.0,0.25443786982248523,0.13609467455621302,0.5088757396449705,0.15976331360946747,0.35502958579881655,0.0,0.14201183431952663,0.0,0.33136094674556216,0.0,0.07100591715976332,0.08875739644970414,0.3431952662721893,0.0,0.33136094674556216,0.13609467455621302,0.07100591715976332,0.15384615384615385,0.28402366863905326,0.17751479289940827,0.22485207100591717,0.4260355029585799,0.0,0.05917159763313609,0.514792899408284,0.4970414201183432,0.21301775147928995,0.13609467455621302,0.3905325443786982,0.3254437869822485,0.28402366863905326,0.0,0.0,0.2781065088757396,0.38461538461538464,0.15976331360946747,0.4556213017751479,0.6331360946745562,0.30177514792899407,0.5207100591715976,0.46745562130177515,0.11834319526627218,0.28402366863905326,0.0,0.35502958579881655,0.05325443786982249,0.16568047337278108,0.4437869822485207,0.0,0.21301775147928995,0.11242603550295859,0.2485207100591716,0.26627218934911245,0.0,0.13609467455621302,0.11834319526627218,0.1834319526627219,0.0,0.16568047337278108,0.16568047337278108,0.2958579881656805,0.08284023668639054,0.10650887573964497,0.3136094674556213,0.23668639053254437,0.3431952662721893,0.11834319526627218,0.16568047337278108,0.47928994082840237,0.0,0.17159763313609466,0.1952662721893491,0.0,0.08875739644970414,0.15976331360946747,0.17159763313609466,0.047337278106508875,0.05917159763313609,0.0650887573964497,0.0,0.3668639053254438,0.4319526627218935,0.3905325443786982,0.15384615384615385,0.3254437869822485,0.0,0.1893491124260355,0.05325443786982249,0.23076923076923078,0.30177514792899407,0.33727810650887574,0.0,0.0,0.1834319526627219,0.10650887573964497,0.20710059171597633,0.591715976331361,0.27218934911242604,0.46745562130177515,0.14201183431952663,0.14201183431952663,0.0,0.3609467455621302,0.3905325443786982,0.14792899408284024,0.0,0.14201183431952663,0.0,0.10650887573964497,0.0650887573964497,0.13609467455621302,0.1301775147928994,0.3668639053254438,0.31952662721893493,0.05325443786982249,0.13609467455621302,0.11242603550295859,0.08284023668639054,0.0,0.23076923076923078,0.21893491124260356,0.23076923076923078,0.23668639053254437,0.0,0.21301775147928995,0.11834319526627218,0.15384615384615385,0.17751479289940827,0.0,0.0,0.1301775147928994,0.0650887573964497,0.0,0.05325443786982249,0.22485207100591717,0.15976331360946747,0.46153846153846156,0.14792899408284024,0.11242603550295859,0.3668639053254438,0.0,0.1834319526627219,0.2603550295857988,0.21301775147928995,0.3609467455621302,0.2781065088757396,0.2485207100591716,0.33727810650887574,0.11242603550295859,0.0,0.23076923076923078,0.0,0.23076923076923078,0.22485207100591717,0.0,0.22485207100591717,0.11242603550295859,0.25443786982248523,0.0,0.378698224852071,0.3727810650887574,0.40828402366863903,0.20118343195266272,0.378698224852071,0.31952662721893493,0.35502958579881655,0.6331360946745562,0.09467455621301775,0.4378698224852071,0.20710059171597633,0.16568047337278108,0.3136094674556213,0.09467455621301775,0.2485207100591716,0.0,0.0,0.23668639053254437,0.3136094674556213,0.1952662721893491,0.38461538461538464,0.3136094674556213,0.14792899408284024,0.28994082840236685,0.15384615384615385,0.1301775147928994,0.4260355029585799,0.1952662721893491,0.47928994082840237,0.2603550295857988,0.13609467455621302,0.1242603550295858,0.09467455621301775,0.22485207100591717,0.3076923076923077,0.4319526627218935,0.0,0.0,0.0,0.1242603550295858,0.0,0.15976331360946747,0.0,0.38461538461538464,0.3136094674556213,0.41420118343195267,0.0,0.0,0.4319526627218935,0.15384615384615385,0.0,0.23076923076923078,0.27218934911242604,0.3254437869822485,0.378698224852071,0.17159763313609466,0.2485207100591716,0.15384615384615385,0.16568047337278108,0.10650887573964497,0.0,0.0,0.2603550295857988,0.08284023668639054,0.14792899408284024,0.3905325443786982,0.23076923076923078,0.14792899408284024,0.05325443786982249,0.27218934911242604,0.15384615384615385,0.26627218934911245,0.3668639053254438,0.1242603550295858,0.0,0.0,0.0,0.20710059171597633,0.005917159763313609,0.0,0.28994082840236685,0.05325443786982249,0.28994082840236685,0.11834319526627218,0.10059171597633136,0.33136094674556216,0.31952662721893493,0.27218934911242604,0.14792899408284024,0.0,0.08284023668639054,0.0,0.1242603550295858,0.20710059171597633,0.0,0.029585798816568046,0.09467455621301775,0.2603550295857988,0.4911242603550296,0.09467455621301775,0.27218934911242604,0.0,0.0,0.4911242603550296,0.2958579881656805,0.4319526627218935,0.31952662721893493,0.0,0.0650887573964497,0.24260355029585798,0.23668639053254437,0.26627218934911245,0.17751479289940827,0.10059171597633136,0.0,0.14792899408284024,0.10059171597633136,0.1952662721893491,0.44970414201183434,0.21893491124260356,0.0,0.05325443786982249,0.21893491124260356,0.0,0.17159763313609466,0.1301775147928994,0.0,0.0,0.0,0.10059171597633136,0.01775147928994083,0.21893491124260356,0.2958579881656805,0.1301775147928994,0.04142011834319527,0.03550295857988166,0.33136094674556216,0.0,0.0,0.10059171597633136,0.39644970414201186,0.0,0.11834319526627218,0.0,0.21893491124260356,0.17159763313609466,0.3254437869822485,0.5976331360946746,0.023668639053254437,0.3727810650887574,0.1242603550295858,0.33727810650887574,0.0,0.1952662721893491,0.047337278106508875,0.5976331360946746,0.33727810650887574,0.023668639053254437,0.2485207100591716,0.1893491124260355,0.0,0.0,0.33727810650887574,0.1242603550295858,0.04142011834319527,0.15384615384615385,0.05917159763313609,0.5029585798816568,0.14792899408284024,0.11834319526627218,0.0,0.13609467455621302,0.5680473372781065,0.0,0.0,0.2958579881656805,0.20118343195266272,0.1893491124260355,0.20710059171597633,0.3076923076923077,0.26627218934911245,0.0,0.27218934911242604,0.4911242603550296,0.0,0.14201183431952663,0.33727810650887574,0.01775147928994083,0.0,0.05325443786982249,0.30177514792899407,0.33136094674556216,0.14792899408284024,0.16568047337278108,0.11834319526627218,0.5384615384615384,0.14792899408284024,0.10650887573964497,0.1893491124260355,0.6331360946745562,0.27218934911242604,0.28994082840236685,0.23076923076923078,0.20710059171597633,0.0,0.0,0.21301775147928995,0.35502958579881655,0.023668639053254437,0.0,0.1893491124260355,0.10059171597633136,0.5325443786982249,0.029585798816568046,0.1893491124260355,0.0,0.10059171597633136,0.20118343195266272,0.0,0.23076923076923078,0.5798816568047337,0.0,0.047337278106508875
