iteration,loss,augmented_lagrangian_loss,x_test_loss,y_test_loss
0,6133.3984375,6139.53759765625,10.56163501739502,21.628217697143555
1,6070.248046875,6077.6103515625,10.548527717590332,21.560192108154297
2,6006.58056640625,6006.32373046875,10.538182258605957,21.530916213989258
3,5945.75146484375,5946.1455078125,10.530946731567383,21.538070678710938
4,5885.64306640625,5885.55224609375,10.526497840881348,21.570907592773438
5,5826.62353515625,5826.6416015625,10.524523735046387,21.6306209564209
6,5768.3984375,5768.36767578125,10.524876594543457,21.71751594543457
7,5711.01806640625,5710.99755859375,10.527434349060059,21.82889175415039
8,5654.4609375,5654.43701171875,10.53207778930664,21.96204376220703
9,5598.7470703125,5598.732421875,10.5386962890625,22.114288330078125
10,5543.8701171875,5543.85400390625,10.547183990478516,22.28298568725586
11,5489.8388671875,5489.82470703125,10.55592155456543,22.465538024902344
12,5436.6240234375,5436.60107421875,10.564773559570312,22.659414291381836
13,5384.2138671875,5384.1904296875,10.575281143188477,22.86214828491211
14,5332.6484375,5332.642578125,10.58736515045166,23.07137107849121
15,5281.8896484375,5281.87255859375,10.600945472717285,23.284826278686523
16,5231.9619140625,5231.93798828125,10.616056442260742,23.500375747680664
17,5182.88427734375,5182.8671875,10.632220268249512,23.71602439880371
18,5134.7099609375,5134.6953125,10.64648723602295,23.92991828918457
19,5087.3935546875,5087.3779296875,10.659974098205566,24.14039421081543
20,5040.8583984375,5040.845703125,10.673687934875488,24.34597396850586
21,4995.0439453125,4995.02880859375,10.688507080078125,24.545368194580078
22,4949.92578125,4949.9091796875,10.704390525817871,24.737524032592773
23,4905.48486328125,4905.46533203125,10.721295356750488,24.919321060180664
24,4861.69091796875,4861.67041015625,10.73918628692627,25.090015411376953
25,4818.5078125,4818.48876953125,10.758024215698242,25.25211524963379
26,4776.017578125,4776.00146484375,10.77778434753418,25.405057907104492
27,4734.1689453125,4734.1484375,10.79848575592041,25.548852920532227
28,4692.853515625,4692.8369140625,10.81997299194336,25.683603286743164
29,4652.05078125,4652.03369140625,10.842217445373535,25.809505462646484
30,4611.783203125,4611.76611328125,10.86465835571289,25.926830291748047
31,4572.2314453125,4572.2216796875,10.88757610321045,26.035905838012695
32,4533.1357421875,4533.11767578125,10.9110746383667,26.137109756469727
33,4494.474609375,4494.45458984375,10.935115814208984,26.230838775634766
34,4456.2470703125,4456.23193359375,10.959673881530762,26.3175106048584
35,4418.43359375,4418.4150390625,10.984724044799805,26.397541046142578
36,4381.02099609375,4380.99951171875,11.010248184204102,26.471349716186523
37,4344.02099609375,4344.0029296875,11.036259651184082,26.539350509643555
38,4307.4111328125,4307.3935546875,11.06267261505127,26.601940155029297
39,4271.201171875,4271.1826171875,11.088770866394043,26.65950584411621
40,4235.38134765625,4235.36279296875,11.114741325378418,26.71240997314453
41,4199.93896484375,4199.921875,11.141053199768066,26.76099967956543
42,4164.8662109375,4164.8466796875,11.16752815246582,26.805606842041016
43,4130.17431640625,4130.15283203125,11.192256927490234,26.846464157104492
44,4095.85546875,4095.838134765625,11.217382431030273,26.883831024169922
45,4061.9482421875,4061.9296875,11.241328239440918,26.918073654174805
46,4028.489013671875,4028.478759765625,11.265634536743164,26.949445724487305
47,3995.45703125,3995.43701171875,11.290336608886719,26.97817611694336
48,3962.8193359375,3962.7998046875,11.31414794921875,27.00448226928711
49,3930.5517578125,3930.5361328125,11.338018417358398,27.028560638427734
50,3898.646728515625,3898.62890625,11.362140655517578,27.050533294677734
51,3867.113525390625,3867.097412109375,11.386469841003418,27.070558547973633
52,3835.95361328125,3835.935302734375,11.410956382751465,27.08880043029785
53,3805.20263671875,3805.181884765625,11.43554973602295,27.10540771484375
54,3774.862548828125,3774.843994140625,11.46015739440918,27.120508193969727
55,3744.927001953125,3744.9140625,11.48469066619873,27.1341495513916
56,3715.400634765625,3715.382568359375,11.509066581726074,27.146461486816406
57,3686.3291015625,3686.31201171875,11.53320598602295,27.157562255859375
58,3657.69384765625,3657.67529296875,11.55698013305664,27.16756248474121
59,3629.474609375,3629.4521484375,11.580255508422852,27.176565170288086
60,3601.6962890625,3601.677978515625,11.602214813232422,27.184656143188477
61,3574.33740234375,3574.318603515625,11.623411178588867,27.191923141479492
62,3547.3984375,3547.380126953125,11.643835067749023,27.198440551757812
63,3520.88525390625,3520.870361328125,11.663393020629883,27.20427894592285
64,3494.790283203125,3494.773193359375,11.681007385253906,27.20949935913086
65,3469.095703125,3469.07568359375,11.69769287109375,27.214160919189453
66,3443.797607421875,3443.7783203125,11.71349048614502,27.218318939208984
67,3418.871826171875,3418.853271484375,11.72833251953125,27.22201919555664
