iteration,loss,augmented_lagrangian_loss,x_test_loss,y_test_loss
0,3584.943115234375,3589.767333984375,10.954974174499512,27.603187561035156
1,3274.423095703125,3274.901123046875,11.91609001159668,27.67997169494629
2,3115.232666015625,3115.275390625,11.771871566772461,26.927555084228516
3,2991.03466796875,2991.03369140625,11.758716583251953,26.981733322143555
4,2887.242919921875,2887.241943359375,11.827239990234375,27.211652755737305
5,2795.80078125,2795.7998046875,11.916055679321289,27.47248077392578
6,2712.16796875,2712.1669921875,11.770578384399414,27.285598754882812
7,2633.004638671875,2633.00341796875,11.75791072845459,27.090103149414062
8,2556.2666015625,2556.265625,11.826498031616211,27.074691772460938
9,2482.353759765625,2482.352783203125,11.916050910949707,27.2426700592041
10,2411.372314453125,2411.37109375,11.76921272277832,27.301843643188477
11,2341.486328125,2341.4853515625,11.756987571716309,27.217689514160156
12,2272.402099609375,2272.401123046875,11.825687408447266,27.118114471435547
13,2205.0,2204.9990234375,11.916050910949707,27.135305404663086
14,2139.51611328125,2139.51513671875,11.767815589904785,27.20802116394043
15,2075.122314453125,2075.121337890625,11.756020545959473,27.227468490600586
16,2011.078857421875,2011.076416015625,11.82479190826416,27.175817489624023
17,1948.244384765625,1948.2430419921875,11.916037559509277,27.131637573242188
18,1887.1494140625,1887.1478271484375,11.766458511352539,27.144575119018555
19,1826.890625,1826.8892822265625,11.755030632019043,27.178388595581055
20,1766.573974609375,1766.5726318359375,11.823792457580566,27.180259704589844
21,1707.021728515625,1707.0201416015625,11.916033744812012,27.148801803588867
22,1649.364501953125,1649.3626708984375,11.765082359313965,27.128890991210938
23,1592.5841064453125,1592.5821533203125,11.754043579101562,27.13631820678711
24,1535.95751953125,1535.9556884765625,11.822709083557129,27.15083885192871
25,1480.7161865234375,1480.7139892578125,11.916033744812012,27.144649505615234
26,1427.1199951171875,1427.1175537109375,11.763678550720215,27.127609252929688
27,1373.774169921875,1373.7716064453125,11.753094673156738,27.116853713989258
28,1320.1309814453125,1320.1282958984375,11.821514129638672,27.120380401611328
29,1266.940673828125,1266.9368896484375,11.916019439697266,27.12240982055664
30,1214.973388671875,1214.96826171875,11.762271881103516,27.117671966552734
31,1163.0692138671875,1163.0654296875,11.752185821533203,27.10648536682129
32,1111.674560546875,1111.6705322265625,11.820225715637207,27.100265502929688
33,1061.0518798828125,1061.0474853515625,11.916013717651367,27.0975284576416
34,1011.3571166992188,1011.3526000976562,11.760825157165527,27.0977840423584
35,961.4200439453125,961.41552734375,11.751259803771973,27.09250831604004
36,911.9492797851562,911.9443969726562,11.818851470947266,27.085325241088867
37,863.5249633789062,863.5192260742188,11.91601276397705,27.077159881591797
38,816.69677734375,816.6904907226562,11.759422302246094,27.075387954711914
39,770.97265625,770.9653930664062,11.75033950805664,27.07299041748047
40,725.792236328125,725.7841186523438,11.817352294921875,27.06888198852539
41,682.5128784179688,682.5045776367188,11.915997505187988,27.059654235839844
42,642.9287719726562,642.9203491210938,11.758118629455566,27.054962158203125
43,605.48681640625,605.4784545898438,11.74952507019043,27.051532745361328
44,570.3973999023438,570.3893432617188,11.815651893615723,27.049301147460938
45,538.6322021484375,538.6246948242188,11.915993690490723,27.041521072387695
46,511.02899169921875,511.0223083496094,11.756993293762207,27.036306381225586
47,485.88702392578125,485.8813781738281,11.748875617980957,27.03122329711914
48,462.4071960449219,462.4022216796875,11.813749313354492,27.02886390686035
49,440.97198486328125,440.9673767089844,11.915992736816406,27.022178649902344
50,422.38995361328125,422.3855285644531,11.755985260009766,27.01805877685547
51,404.9552001953125,404.9510498046875,11.748348236083984,27.0125789642334
52,388.1280212402344,388.1239318847656,11.811838150024414,27.00946617126465
53,372.49224853515625,372.4881896972656,11.915977478027344,27.002395629882812
54,358.81732177734375,358.8133544921875,11.75489330291748,26.99889373779297
55,345.9324645996094,345.9286193847656,11.74776840209961,26.993690490722656
56,333.4679260253906,333.46417236328125,11.810039520263672,26.990365982055664
57,322.2022705078125,322.19854736328125,11.915971755981445,26.982498168945312
58,314.21343994140625,314.20977783203125,11.753645896911621,26.9787654876709
59,308.6873779296875,308.6841735839844,11.7470121383667,26.974082946777344
60,304.2049865722656,304.20184326171875,11.808582305908203,26.970712661743164
61,297.04254150390625,297.0397033691406,11.915968894958496,26.963762283325195
62,290.9159851074219,290.9129638671875,11.752179145812988,26.958839416503906
63,284.47906494140625,284.47674560546875,11.745870590209961,26.954753875732422
64,278.2087707519531,278.20623779296875,11.807731628417969,26.950651168823242
65,271.8126220703125,271.8104248046875,11.915949821472168,26.943880081176758
