iteration,loss,augmented_lagrangian_loss,x_test_loss,y_test_loss
0,38213.859375,50381.671875,21.508941650390625,43.81768035888672
1,37837.51953125,57699.70703125,21.48086929321289,43.782466888427734
2,37442.01953125,64500.2109375,21.453046798706055,43.75061798095703
3,37028.8671875,70650.5546875,21.425931930541992,43.72334671020508
4,36600.05078125,76033.265625,21.399980545043945,43.70207214355469
5,36157.8046875,80547.9375,21.375659942626953,43.68814468383789
6,35704.984375,84113.4296875,21.353641510009766,43.682952880859375
7,35244.42578125,86668.6171875,21.334150314331055,43.68798065185547
8,34779.16015625,88173.53125,21.31756019592285,43.7036018371582
9,34312.625,88610.09375,21.30422592163086,43.72861099243164
10,33848.36328125,87981.96875,21.29438591003418,43.760894775390625
11,33389.75390625,86313.859375,21.28821563720703,43.80555725097656
12,32940.23828125,83650.9921875,21.28594207763672,43.86220169067383
13,32503.0390625,80057.6953125,21.287519454956055,43.93138122558594
14,32081.396484375,75616.0,21.29291343688965,44.012081146240234
15,31678.0703125,70423.3046875,21.30208396911621,44.10429000854492
16,31295.521484375,64590.3984375,21.31490707397461,44.207542419433594
17,30935.822265625,58238.9296875,21.33123016357422,44.32106018066406
18,30600.54296875,51498.71484375,21.350818634033203,44.444271087646484
19,30290.77734375,44505.01953125,21.37349510192871,44.576210021972656
20,30007.015625,37395.69140625,21.39910125732422,44.715919494628906
21,29749.314453125,30308.47265625,21.427316665649414,44.86283493041992
22,29517.119140625,23378.12109375,21.457918167114258,45.015625
23,29309.28125,16733.775390625,21.49064064025879,45.173492431640625
24,29124.2421875,10496.6484375,21.525184631347656,45.335575103759766
25,28959.986328125,4777.69921875,21.560745239257812,45.500518798828125
26,28814.064453125,-324.40911865234375,21.597675323486328,45.667755126953125
27,28683.740234375,-4724.9033203125,21.635751724243164,45.83669662475586
28,28566.197265625,-8354.1865234375,21.674793243408203,46.006595611572266
29,28458.37890625,-11159.142578125,21.71459197998047,46.17672348022461
30,28357.298828125,-13103.62109375,21.754884719848633,46.34658432006836
31,28259.720703125,-14169.2705078125,21.79550552368164,46.51493835449219
32,28162.625,-14355.12890625,21.836273193359375,46.67381286621094
33,28063.08984375,-13677.5673828125,21.877084732055664,46.82798767089844
34,27958.48828125,-12169.486328125,21.91775894165039,46.97986602783203
35,27846.455078125,-9879.525390625,21.95826530456543,47.12885665893555
36,27724.8125,-6870.9267578125,21.99847984313965,47.27455520629883
37,27591.8203125,-3219.8505859375,22.038312911987305,47.41721725463867
38,27445.994140625,985.89111328125,22.077621459960938,47.556243896484375
39,27286.28515625,5649.2998046875,22.11642074584961,47.690574645996094
40,27112.017578125,10665.7890625,22.154756546020508,47.82139587402344
41,26922.9140625,15925.5419921875,22.192602157592773,47.94929504394531
42,26718.771484375,21315.4921875,22.229951858520508,48.07390213012695
43,26499.951171875,26722.2890625,22.266828536987305,48.196014404296875
44,26267.072265625,32033.986328125,22.30327606201172,48.31569290161133
45,26021.126953125,37142.21484375,22.33898162841797,48.43303298950195
46,25763.23828125,41944.12890625,22.37427520751953,48.54820251464844
47,25494.8046875,46344.5859375,22.409196853637695,48.66129684448242
48,25217.4765625,50257.8984375,22.443788528442383,48.77265167236328
49,24932.96484375,53609.25,22.478086471557617,48.88248062133789
50,24643.13671875,56336.140625,22.512130737304688,48.99092483520508
51,24349.9296875,58389.38671875,22.545928955078125,49.098140716552734
52,24055.349609375,59733.9453125,22.579490661621094,49.204368591308594
53,23761.5078125,60349.46875,22.612834930419922,49.30480194091797
54,23470.455078125,60230.39453125,22.645992279052734,49.40200424194336
55,23184.138671875,59385.8125,22.678970336914062,49.49509048461914
56,22904.39453125,57839.08984375,22.711711883544922,49.5879020690918
57,22632.896484375,55627.21875,22.74419593811035,49.680545806884766
58,22371.2890625,52800.0234375,22.77642822265625,49.77309036254883
59,22120.880859375,49418.703125,22.808366775512695,49.865455627441406
60,21882.8671875,45554.71484375,22.83998680114746,49.957645416259766
61,21658.275390625,41288.140625,22.87127685546875,50.04963302612305
62,21447.919921875,36705.98828125,22.902193069458008,50.14142990112305
63,21252.26171875,31900.19140625,22.932697296142578,50.23295211791992
64,21071.525390625,26965.875,22.962743759155273,50.32414627075195
65,20905.78125,21999.46875,22.992351531982422,50.41436767578125
66,20754.759765625,17096.6171875,23.021442413330078,50.50188064575195
67,20617.91796875,12350.3291015625,23.050052642822266,50.588829040527344
68,20494.71484375,7849.453125,23.07821273803711,50.67426300048828
69,20384.078125,3676.42333984375,23.105865478515625,50.75922775268555
70,20284.931640625,-93.7763671875,23.133007049560547,50.843563079833984
71,20196.0,-3395.21630859375,23.159591674804688,50.92723083496094
72,20115.8515625,-6172.146484375,23.185611724853516,51.01004409790039
73,20042.953125,-8379.970703125,23.211036682128906,51.092098236083984
74,19975.791015625,-9985.8447265625,23.235822677612305,51.173377990722656
75,19912.65234375,-10969.4306640625,23.259994506835938,51.25324249267578
76,19851.900390625,-11322.841796875,23.283544540405273,51.33172607421875
77,19791.78515625,-11050.880859375,23.306461334228516,51.40922546386719
78,19730.685546875,-10170.5361328125,23.328731536865234,51.485599517822266
79,19667.0625,-8710.544921875,23.350330352783203,51.56072998046875
80,19599.41015625,-6710.73779296875,23.371252059936523,51.63458251953125
81,19526.42578125,-4220.95703125,23.391490936279297,51.707069396972656
82,19446.88671875,-1300.056884765625,23.41102409362793,51.778099060058594
83,19359.701171875,1985.4140625,23.42984962463379,51.8475341796875
84,19263.990234375,5562.69091796875,23.44791603088379,51.915279388427734
85,19159.060546875,9354.2900390625,23.4652099609375,51.980682373046875
86,19044.310546875,13279.529296875,23.481725692749023,52.04316329956055
87,18919.3828125,17256.30859375,23.497440338134766,52.101715087890625
88,18784.1640625,21202.7734375,23.512243270874023,52.15840148925781
89,18638.73828125,25038.880859375,23.52615737915039,52.213130950927734
90,18483.435546875,28688.017578125,23.53920555114746,52.265804290771484
91,18318.748046875,32078.392578125,23.551313400268555,52.31635284423828
92,18145.353515625,35144.45703125,23.56250762939453,52.36471939086914
93,17964.095703125,37828.109375,23.57276153564453,52.41086959838867
