iteration,loss,augmented_lagrangian_loss,x_test_loss,y_test_loss
0,4239.1376953125,4252.43310546875,18.25891876220703,44.63824462890625
1,4106.2216796875,4106.8759765625,18.279542922973633,44.60744094848633
2,3985.845947265625,3985.37451171875,18.30690574645996,44.59151077270508
3,3871.3759765625,3871.085205078125,18.342021942138672,44.5912971496582
4,3761.1162109375,3760.885009765625,18.384002685546875,44.60704040527344
5,3654.9013671875,3654.71435546875,18.432369232177734,44.63798522949219
6,3552.59326171875,3552.403564453125,18.486356735229492,44.682334899902344
7,3453.991455078125,3453.806884765625,18.545053482055664,44.73827362060547
8,3358.904541015625,3358.730712890625,18.60775375366211,44.80447769165039
9,3267.23046875,3267.066162109375,18.673748016357422,44.877811431884766
10,3178.736328125,3178.591796875,18.742687225341797,44.95883560180664
11,3093.274169921875,3093.130859375,18.81395721435547,45.046875
12,3010.858154296875,3010.7275390625,18.88726043701172,45.141090393066406
13,2931.263427734375,2931.13916015625,18.962156295776367,45.24054718017578
14,2854.303466796875,2854.187255859375,19.038379669189453,45.344459533691406
15,2779.865966796875,2779.7431640625,19.11553192138672,45.452117919921875
16,2707.845703125,2707.72509765625,19.1933650970459,45.562992095947266
17,2638.1669921875,2638.0537109375,19.271806716918945,45.676334381103516
18,2570.70263671875,2570.605224609375,19.350418090820312,45.79199981689453
19,2505.40673828125,2505.318603515625,19.428009033203125,45.90957260131836
20,2442.139404296875,2442.056396484375,19.505565643310547,46.0280647277832
21,2380.7783203125,2380.701416015625,19.58296012878418,46.14657974243164
22,2321.22509765625,2321.149169921875,19.660099029541016,46.26605224609375
23,2263.49365234375,2263.417724609375,19.736827850341797,46.38627624511719
24,2207.48486328125,2207.41748046875,19.813037872314453,46.50678253173828
25,2153.146240234375,2153.0859375,19.888710021972656,46.627445220947266
26,2100.421142578125,2100.360107421875,19.96369171142578,46.74824523925781
27,2049.26953125,2049.212158203125,20.03801155090332,46.86781311035156
28,1999.635009765625,1999.580322265625,20.11161231994629,46.98491668701172
29,1951.39306640625,1951.33447265625,20.184370040893555,47.10166931152344
30,1904.5029296875,1904.4501953125,20.256267547607422,47.21805191040039
31,1858.8857421875,1858.8363037109375,20.327388763427734,47.3338508605957
32,1814.48046875,1814.4326171875,20.397682189941406,47.44894027709961
33,1771.234130859375,1771.188720703125,20.466997146606445,47.563228607177734
34,1729.11279296875,1729.0704345703125,20.53539276123047,47.67669677734375
35,1688.100830078125,1688.059326171875,20.602895736694336,47.78927993774414
36,1648.1212158203125,1648.0823974609375,20.669471740722656,47.900840759277344
37,1609.147216796875,1609.1102294921875,20.735126495361328,48.0113410949707
38,1571.2060546875,1571.17041015625,20.79987907409668,48.118160247802734
39,1534.181640625,1534.14794921875,20.863706588745117,48.22380828857422
40,1498.044189453125,1498.009521484375,20.926605224609375,48.328399658203125
41,1462.7706298828125,1462.737548828125,20.988529205322266,48.4318733215332
42,1428.3819580078125,1428.350830078125,21.04956817626953,48.53419876098633
43,1394.8817138671875,1394.8526611328125,21.109760284423828,48.63542938232422
44,1362.2008056640625,1362.1732177734375,21.16901397705078,48.73551559448242
45,1330.2855224609375,1330.259033203125,21.227344512939453,48.834442138671875
46,1299.129638671875,1299.1048583984375,21.284770965576172,48.9319953918457
47,1268.728515625,1268.705322265625,21.341299057006836,49.02815628051758
48,1239.0504150390625,1239.0269775390625,21.396968841552734,49.123172760009766
49,1210.034423828125,1210.012451171875,21.451765060424805,49.21702575683594
50,1181.66943359375,1181.64892578125,21.50571060180664,49.30962371826172
51,1153.986572265625,1153.967041015625,21.55882453918457,49.40088653564453
52,1126.939208984375,1126.9205322265625,21.611129760742188,49.49092483520508
53,1100.48828125,1100.47021484375,21.662622451782227,49.57950210571289
54,1074.62841796875,1074.6109619140625,21.71333885192871,49.666900634765625
55,1049.312744140625,1049.2955322265625,21.763273239135742,49.75318145751953
56,1024.556396484375,1024.5394287109375,21.812435150146484,49.83821487426758
57,1000.3389892578125,1000.3234252929688,21.860830307006836,49.920406341552734
58,976.640380859375,976.625,21.908470153808594,50.00108337402344
59,953.46337890625,953.4485473632812,21.955373764038086,50.080718994140625
60,930.7886962890625,930.7750854492188,22.001550674438477,50.159339904785156
61,908.59130859375,908.5783081054688,22.047016143798828,50.236900329589844
62,886.8655395507812,886.8533935546875,22.091787338256836,50.313331604003906
63,865.5657958984375,865.5540771484375,22.135873794555664,50.388736724853516
64,844.687744140625,844.6760864257812,22.179275512695312,50.46312713623047
65,824.2239990234375,824.2129516601562,22.221994400024414,50.536495208740234
66,804.1813354492188,804.1708374023438,22.264057159423828,50.608673095703125
67,784.5634765625,784.5532836914062,22.305482864379883,50.67980194091797
68,765.342041015625,765.3324584960938,22.346284866333008,50.749942779541016
69,746.5283203125,746.5186767578125,22.38096046447754,50.819095611572266
70,728.08251953125,728.0736694335938,22.414043426513672,50.887237548828125
71,710.0166015625,710.0081176757812,22.446815490722656,50.95417404174805
72,692.3211669921875,692.3132934570312,22.47928237915039,51.019962310791016
73,674.9834594726562,674.9757690429688,22.5114688873291,51.084781646728516
74,658.07470703125,658.0673217773438,22.543386459350586,51.14855194091797
75,641.5296630859375,641.5228881835938,22.574987411499023,51.21134567260742
76,625.3243408203125,625.3177490234375,22.606306076049805,51.273162841796875
77,609.453369140625,609.4468994140625,22.637344360351562,51.333961486816406
78,593.91748046875,593.911376953125,22.668106079101562,51.393733978271484
79,578.7203369140625,578.7146606445312,22.69858741760254,51.45198440551758
80,563.864501953125,563.8591918945312,22.728771209716797,51.50921630859375
81,549.3397216796875,549.3347778320312,22.758682250976562,51.565128326416016
82,535.1271362304688,535.122314453125,22.78832244873047,51.62004470825195
83,521.2344970703125,521.2297973632812,22.817689895629883,51.6739616394043
84,507.6776123046875,507.6733093261719,22.84678077697754,51.72637176513672
85,494.4477844238281,494.4438171386719,22.875600814819336,51.77781677246094
86,481.54925537109375,481.5455017089844,22.90415382385254,51.82830047607422
87,468.9658203125,468.96221923828125,22.93242073059082,51.87782287597656
88,456.7049865722656,456.70159912109375,22.960399627685547,51.92637252807617
89,444.763427734375,444.7602844238281,22.98807716369629,51.973846435546875
90,433.1573486328125,433.1543273925781,23.01544952392578,52.02020263671875
91,421.8917236328125,421.8889465332031,23.042505264282227,52.06557083129883
92,410.9486083984375,410.946044921875,23.06922721862793,52.10994338989258
93,400.32086181640625,400.31842041015625,23.09560203552246,52.1533203125
94,390.0043029785156,390.0020446777344,23.121612548828125,52.195682525634766
95,380.011962890625,380.0098571777344,23.14724349975586,52.23703384399414
96,370.3602294921875,370.3583068847656,23.1724796295166,52.277339935302734
97,361.04571533203125,361.0439453125,23.19729995727539,52.31658935546875
98,352.053955078125,352.0523376464844,23.221677780151367,52.35481643676758
99,343.40380859375,343.4023132324219,23.245580673217773,52.392005920410156
100,335.10040283203125,335.0990295410156,23.26897621154785,52.42680740356445
101,327.14129638671875,327.1400146484375,23.29184913635254,52.460506439208984
102,319.5183410644531,319.5171813964844,23.31416893005371,52.49330139160156
103,312.2289733886719,312.2279357910156,23.33590316772461,52.52519226074219
104,305.3028869628906,305.30194091796875,23.357009887695312,52.5561637878418
105,298.7422180175781,298.7413635253906,23.377450942993164,52.586177825927734
106,292.53759765625,292.5368347167969,23.397174835205078,52.61530685424805
107,286.69970703125,286.69903564453125,23.4161434173584,52.643558502197266
108,281.21484375,281.2142639160156,23.434341430664062,52.67094039916992
109,276.09619140625,276.0956726074219,23.45136260986328,52.69746398925781
110,271.32867431640625,271.3282470703125,23.467435836791992,52.723140716552734
111,266.88934326171875,266.8889465332031,23.482402801513672,52.747982025146484
112,262.7638854980469,262.7635498046875,23.496273040771484,52.77199935913086
113,258.959716796875,258.95941162109375,23.50902557373047,52.795204162597656
114,255.45703125,255.456787109375,23.520734786987305,52.81761169433594
115,252.2460479736328,252.24583435058594,23.531444549560547,52.83924102783203
116,249.31057739257812,249.31040954589844,23.541202545166016,52.860069274902344
117,246.63223266601562,246.632080078125,23.550064086914062,52.88009262084961
118,244.19894409179688,244.1988067626953,23.558086395263672,52.89933776855469
119,241.9951629638672,241.99505615234375,23.565322875976562,52.917816162109375
120,240.00454711914062,240.00445556640625,23.57183074951172,52.9355583190918
121,238.2094268798828,238.2093505859375,23.57767105102539,52.952552795410156
122,236.5931396484375,236.59307861328125,23.582901000976562,52.968833923339844
123,235.14093017578125,235.14088439941406,23.587574005126953,52.984432220458984
124,233.83596801757812,233.83592224121094,23.591747283935547,52.99934005737305
125,232.66372680664062,232.6636962890625,23.59547233581543,53.01358413696289
126,231.61123657226562,231.6112060546875,23.598791122436523,53.027198791503906
127,230.66683959960938,230.66680908203125,23.60175323486328,53.040191650390625
128,229.81854248046875,229.8185272216797,23.604394912719727,53.0526008605957
129,229.05633544921875,229.0563201904297,23.60675048828125,53.064456939697266
130,228.37106323242188,228.3710479736328,23.608856201171875,53.075767517089844
131,227.75418090820312,227.75416564941406,23.610740661621094,53.08656692504883
132,227.1981201171875,227.19810485839844,23.612424850463867,53.09687423706055
133,226.697265625,226.69725036621094,23.61393928527832,53.1067008972168
134,226.24481201171875,226.24481201171875,23.61530303955078,53.11607360839844
135,225.83534240722656,225.83534240722656,23.616527557373047,53.12501907348633
136,225.46493530273438,225.46493530273438,23.61763572692871,53.13351821899414
137,225.12924194335938,225.12924194335938,23.61863899230957,53.14162826538086
138,224.82432556152344,224.82432556152344,23.619544982910156,53.149349212646484
139,224.54669189453125,224.54669189453125,23.620370864868164,53.1567268371582
140,224.29351806640625,224.29351806640625,23.621122360229492,53.16376495361328
141,224.0625,224.0625,23.621809005737305,53.17046356201172
142,223.8514404296875,223.8514404296875,23.6224365234375,53.176841735839844
143,223.65826416015625,223.65826416015625,23.623008728027344,53.18291473388672
144,223.48121643066406,223.48121643066406,23.6235294342041,53.18867874145508
145,223.31878662109375,223.31878662109375,23.624006271362305,53.19415283203125
146,223.16961669921875,223.16961669921875,23.624441146850586,53.19934844970703
147,223.032470703125,223.032470703125,23.624841690063477,53.20427322387695
148,222.90628051757812,222.90628051757812,23.62520980834961,53.208946228027344
149,222.79006958007812,222.79006958007812,23.625547409057617,53.21337890625
150,222.68304443359375,222.68304443359375,23.6258544921875,53.21758270263672
151,222.5844268798828,222.5844268798828,23.62613868713379,53.22156524658203
152,222.49337768554688,222.49337768554688,23.62639808654785,53.225345611572266
153,222.4091796875,222.4091796875,23.626638412475586,53.22893142700195
154,222.3313446044922,222.3313446044922,23.626859664916992,53.23233413696289
155,222.25930786132812,222.25930786132812,23.62706756591797,53.23556137084961
156,222.19259643554688,222.19259643554688,23.627256393432617,53.23863220214844
157,222.13076782226562,222.13076782226562,23.62743377685547,53.241546630859375
158,222.07345581054688,222.07345581054688,23.62759780883789,53.24430847167969
159,222.02029418945312,222.02029418945312,23.627750396728516,53.2469367980957
160,221.97097778320312,221.97097778320312,23.627893447875977,53.24942398071289
161,221.92518615722656,221.92518615722656,23.628026962280273,53.25178527832031
162,221.8826904296875,221.8826904296875,23.628150939941406,53.2540168762207
163,221.84320068359375,221.84320068359375,23.628267288208008,53.25613784790039
164,221.80654907226562,221.80654907226562,23.628376007080078,53.25814437866211
165,221.77243041992188,221.77243041992188,23.62847900390625,53.260047912597656
166,221.74069213867188,221.74069213867188,23.62857437133789,53.261844635009766
167,221.7111358642578,221.7111358642578,23.628664016723633,53.2635498046875
168,221.68362426757812,221.68362426757812,23.62874984741211,53.26516342163086
169,221.65797424316406,221.65797424316406,23.628828048706055,53.26668930053711
170,221.6340789794922,221.6340789794922,23.628902435302734,53.26813507080078
171,221.61178588867188,221.61178588867188,23.62897491455078,53.26950454711914
172,221.59100341796875,221.59100341796875,23.629039764404297,53.27080154418945
173,221.5716094970703,221.5716094970703,23.62910270690918,53.27203369140625
174,221.55349731445312,221.55349731445312,23.629159927368164,53.273197174072266
175,221.53662109375,221.53662109375,23.629215240478516,53.2743034362793
176,221.5208282470703,221.5208282470703,23.6292667388916,53.275352478027344
177,221.506103515625,221.506103515625,23.629316329956055,53.27634811401367
178,221.49234008789062,221.49234008789062,23.629364013671875,53.27729415893555
179,221.47946166992188,221.47946166992188,23.629404067993164,53.2781867980957
180,221.46746826171875,221.46746826171875,23.62944221496582,53.27903747558594
181,221.45620727539062,221.45620727539062,23.629478454589844,53.27984619140625
182,221.44570922851562,221.44570922851562,23.629514694213867,53.28061294555664
183,221.43588256835938,221.43588256835938,23.629549026489258,53.281341552734375
184,221.42669677734375,221.42669677734375,23.629579544067383,53.28202819824219
185,221.4180908203125,221.4180908203125,23.62961196899414,53.282684326171875
186,221.4100341796875,221.4100341796875,23.629640579223633,53.28330612182617
187,221.40249633789062,221.40249633789062,23.629667282104492,53.283897399902344
188,221.3954315185547,221.3954315185547,23.629695892333984,53.284454345703125
189,221.38882446289062,221.38882446289062,23.62972068786621,53.28498077392578
190,221.38262939453125,221.38262939453125,23.629745483398438,53.28548049926758
191,221.37680053710938,221.37680053710938,23.62976837158203,53.28595733642578
192,221.37136840820312,221.37136840820312,23.629789352416992,53.28640365600586
193,221.3662567138672,221.3662567138672,23.629810333251953,53.286827087402344
194,221.36146545410156,221.36146545410156,23.62982749938965,53.287235260009766
195,221.35694885253906,221.35694885253906,23.629846572875977,53.28761291503906
196,221.35275268554688,221.35275268554688,23.629863739013672,53.2879753112793
197,221.34878540039062,221.34878540039062,23.629880905151367,53.2883186340332
198,221.34506225585938,221.34506225585938,23.62989616394043,53.28864669799805
199,221.341552734375,221.341552734375,23.629911422729492,53.2889518737793
200,221.33827209472656,221.33827209472656,23.62992286682129,53.289241790771484
201,221.33517456054688,221.33517456054688,23.62993621826172,53.289520263671875
202,221.332275390625,221.332275390625,23.629947662353516,53.2897834777832
203,221.32955932617188,221.32955932617188,23.629959106445312,53.29003143310547
